wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run c2mc7zxw
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_093524-c2mc7zxw
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run nlp-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/c2mc7zxw
Track: nlp
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 2,621,440
  value_embeds            : 7,864,320
  lm_head                 : 2,621,440
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 21,709,292
Estimated FLOPs per token: 9.879840e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010832 | lrm: 1.00 | dt: 3078ms | tok/sec: 21,291 | mfu: 1.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.107068 | lrm: 1.00 | dt: 1119ms | tok/sec: 58,569 | mfu: 4.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.941732 | lrm: 1.00 | dt: 231ms | tok/sec: 284,141 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.699428 | lrm: 1.00 | dt: 231ms | tok/sec: 284,195 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.381448 | lrm: 1.00 | dt: 231ms | tok/sec: 284,127 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.092753 | lrm: 1.00 | dt: 231ms | tok/sec: 284,159 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.842661 | lrm: 1.00 | dt: 231ms | tok/sec: 283,977 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.618115 | lrm: 1.00 | dt: 231ms | tok/sec: 284,202 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.422807 | lrm: 1.00 | dt: 231ms | tok/sec: 283,954 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.252739 | lrm: 1.00 | dt: 231ms | tok/sec: 283,910 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.100643 | lrm: 1.00 | dt: 231ms | tok/sec: 284,256 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.967200 | lrm: 1.00 | dt: 231ms | tok/sec: 284,011 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.847651 | lrm: 1.00 | dt: 231ms | tok/sec: 283,905 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.743029 | lrm: 1.00 | dt: 231ms | tok/sec: 283,821 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.641575 | lrm: 1.00 | dt: 231ms | tok/sec: 284,036 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.553241 | lrm: 1.00 | dt: 230ms | tok/sec: 284,459 | mfu: 22.5% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.472402 | lrm: 1.00 | dt: 231ms | tok/sec: 284,286 | mfu: 22.5% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 6.398868 | lrm: 1.00 | dt: 230ms | tok/sec: 284,391 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.334424 | lrm: 1.00 | dt: 230ms | tok/sec: 284,609 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.270594 | lrm: 1.00 | dt: 230ms | tok/sec: 284,542 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 6.213929 | lrm: 1.00 | dt: 230ms | tok/sec: 284,595 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 6.159088 | lrm: 1.00 | dt: 230ms | tok/sec: 284,465 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00022 (0.8%) | loss: 6.107902 | lrm: 1.00 | dt: 230ms | tok/sec: 284,394 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 6.059603 | lrm: 1.00 | dt: 230ms | tok/sec: 284,704 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 6.020226 | lrm: 1.00 | dt: 230ms | tok/sec: 284,510 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00568 (42.8%) | loss: 3.603444 | lrm: 1.00 | dt: 231ms | tok/sec: 284,089 | mfu: 22.5% | epoch: 1 | remaining: 171s    
step 00569 (42.9%) | loss: 3.592284 | lrm: 1.00 | dt: 230ms | tok/sec: 284,432 | mfu: 22.5% | epoch: 1 | remaining: 171s    
step 00570 (42.9%) | loss: 3.592262 | lrm: 1.00 | dt: 230ms | tok/sec: 284,477 | mfu: 22.5% | epoch: 1 | remaining: 171s    
step 00571 (43.0%) | loss: 3.597385 | lrm: 1.00 | dt: 230ms | tok/sec: 284,441 | mfu: 22.5% | epoch: 1 | remaining: 171s    
step 00572 (43.1%) | loss: 3.613735 | lrm: 1.00 | dt: 231ms | tok/sec: 284,271 | mfu: 22.5% | epoch: 1 | remaining: 170s    
step 00573 (43.2%) | loss: 3.619335 | lrm: 1.00 | dt: 230ms | tok/sec: 284,572 | mfu: 22.5% | epoch: 1 | remaining: 170s    
step 00574 (43.3%) | loss: 3.612367 | lrm: 1.00 | dt: 230ms | tok/sec: 284,342 | mfu: 22.5% | epoch: 1 | remaining: 170s    
step 00575 (43.3%) | loss: 3.611864 | lrm: 1.00 | dt: 230ms | tok/sec: 284,449 | mfu: 22.5% | epoch: 1 | remaining: 170s    
step 00576 (43.4%) | loss: 3.603973 | lrm: 1.00 | dt: 231ms | tok/sec: 284,252 | mfu: 22.5% | epoch: 1 | remaining: 170s    
step 00577 (43.5%) | loss: 3.584986 | lrm: 1.00 | dt: 231ms | tok/sec: 284,278 | mfu: 22.5% | epoch: 1 | remaining: 169s    
step 00578 (43.6%) | loss: 3.579831 | lrm: 1.00 | dt: 230ms | tok/sec: 284,382 | mfu: 22.5% | epoch: 1 | remaining: 169s    
step 00579 (43.6%) | loss: 3.581745 | lrm: 1.00 | dt: 231ms | tok/sec: 284,293 | mfu: 22.5% | epoch: 1 | remaining: 169s    
step 00580 (43.7%) | loss: 3.586468 | lrm: 1.00 | dt: 231ms | tok/sec: 284,284 | mfu: 22.5% | epoch: 1 | remaining: 169s    
step 00581 (43.8%) | loss: 3.578145 | lrm: 1.00 | dt: 231ms | tok/sec: 283,977 | mfu: 22.4% | epoch: 1 | remaining: 168s    
step 00582 (43.9%) | loss: 3.577048 | lrm: 1.00 | dt: 231ms | tok/sec: 284,275 | mfu: 22.5% | epoch: 1 | remaining: 168s    
step 00583 (43.9%) | loss: 3.580376 | lrm: 1.00 | dt: 230ms | tok/sec: 284,419 | mfu: 22.5% | epoch: 1 | remaining: 168s    
step 00584 (44.0%) | loss: 3.585767 | lrm: 1.00 | dt: 230ms | tok/sec: 284,367 | mfu: 22.5% | epoch: 1 | remaining: 168s    
step 00585 (44.1%) | loss: 3.594489 | lrm: 1.00 | dt: 230ms | tok/sec: 284,383 | mfu: 22.5% | epoch: 1 | remaining: 167s    
step 00586 (44.2%) | loss: 3.600649 | lrm: 1.00 | dt: 231ms | tok/sec: 284,302 | mfu: 22.5% | epoch: 1 | remaining: 167s    
step 00587 (44.3%) | loss: 3.602313 | lrm: 1.00 | dt: 231ms | tok/sec: 284,276 | mfu: 22.5% | epoch: 1 | remaining: 167s    
step 00588 (44.3%) | loss: 3.597375 | lrm: 1.00 | dt: 230ms | tok/sec: 284,519 | mfu: 22.5% | epoch: 1 | remaining: 167s    
step 00589 (44.4%) | loss: 3.581624 | lrm: 1.00 | dt: 231ms | tok/sec: 284,257 | mfu: 22.5% | epoch: 1 | remaining: 167s    
step 00590 (44.5%) | loss: 3.584962 | lrm: 1.00 | dt: 231ms | tok/sec: 284,213 | mfu: 22.5% | epoch: 1 | remaining: 166s    
step 00591 (44.6%) | loss: 3.578129 | lrm: 1.00 | dt: 231ms | tok/sec: 284,217 | mfu: 22.5% | epoch: 1 | remaining: 166s    
step 00592 (44.6%) | loss: 3.577850 | lrm: 1.00 | dt: 231ms | tok/sec: 284,199 | mfu: 22.5% | epoch: 1 | remaining: 166s    
step 00593 (44.7%) | loss: 3.583659 | lrm: 1.00 | dt: 230ms | tok/sec: 284,371 | mfu: 22.5% | epoch: 1 | remaining: 166s    
step 00594 (44.8%) | loss: 3.588673 | lrm: 1.00 | dt: 231ms | tok/sec: 284,214 | mfu: 22.5% | epoch: 1 | remaining: 165s    
step 00595 (44.9%) | loss: 3.590620 | lrm: 1.00 | dt: 231ms | tok/sec: 284,190 | mfu: 22.5% | epoch: 1 | remaining: 165s    
step 00596 (44.9%) | loss: 3.577690 | lrm: 1.00 | dt: 230ms | tok/sec: 284,435 | mfu: 22.5% | epoch: 1 | remaining: 165s    
step 00597 (45.0%) | loss: 3.581421 | lrm: 1.00 | dt: 231ms | tok/sec: 284,069 | mfu: 22.5% | epoch: 1 | remaining: 165s    
step 00598 (45.1%) | loss: 3.580443 | lrm: 1.00 | dt: 231ms | tok/sec: 284,174 | mfu: 22.5% | epoch: 1 | remaining: 164s    
step 00599 (45.2%) | loss: 3.579006 | lrm: 1.00 | dt: 230ms | tok/sec: 284,362 | mfu: 22.5% | epoch: 1 | remaining: 164s    
step 00600 (45.2%) | loss: 3.579215 | lrm: 1.00 | dt: 231ms | tok/sec: 284,122 | mfu: 22.5% | epoch: 1 | remaining: 164s    
step 00601 (45.3%) | loss: 3.576202 | lrm: 1.00 | dt: 230ms | tok/sec: 284,512 | mfu: 22.5% | epoch: 1 | remaining: 164s    
step 00602 (45.4%) | loss: 3.577553 | lrm: 1.00 | dt: 231ms | tok/sec: 284,194 | mfu: 22.5% | epoch: 1 | remaining: 164s    
step 00603 (45.5%) | loss: 3.580228 | lrm: 1.00 | dt: 230ms | tok/sec: 284,408 | mfu: 22.5% | epoch: 1 | remaining: 163s    
step 00604 (45.6%) | loss: 3.581995 | lrm: 1.00 | dt: 231ms | tok/sec: 284,302 | mfu: 22.5% | epoch: 1 | remaining: 163s    
step 00605 (45.6%) | loss: 3.585186 | lrm: 1.00 | dt: 230ms | tok/sec: 284,435 | mfu: 22.5% | epoch: 1 | remaining: 163s    
step 00606 (45.7%) | loss: 3.584917 | lrm: 1.00 | dt: 231ms | tok/sec: 284,245 | mfu: 22.5% | epoch: 1 | remaining: 163s    
step 00607 (45.8%) | loss: 3.585325 | lrm: 1.00 | dt: 231ms | tok/sec: 284,291 | mfu: 22.5% | epoch: 1 | remaining: 162s    
step 00608 (45.9%) | loss: 3.585733 | lrm: 1.00 | dt: 230ms | tok/sec: 284,413 | mfu: 22.5% | epoch: 1 | remaining: 162s    
step 00609 (45.9%) | loss: 3.588971 | lrm: 1.00 | dt: 231ms | tok/sec: 284,262 | mfu: 22.5% | epoch: 1 | remaining: 162s    
step 00610 (46.0%) | loss: 3.581835 | lrm: 1.00 | dt: 231ms | tok/sec: 284,196 | mfu: 22.5% | epoch: 1 | remaining: 162s    
step 00611 (46.1%) | loss: 3.580765 | lrm: 1.00 | dt: 231ms | tok/sec: 284,206 | mfu: 22.5% | epoch: 1 | remaining: 161s    
step 00612 (46.2%) | loss: 3.586183 | lrm: 1.00 | dt: 231ms | tok/sec: 284,239 | mfu: 22.5% | epoch: 1 | remaining: 161s    
step 00613 (46.2%) | loss: 3.587684 | lrm: 1.00 | dt: 230ms | tok/sec: 284,350 | mfu: 22.5% | epoch: 1 | remaining: 161s    
step 00614 (46.3%) | loss: 3.585187 | lrm: 1.00 | dt: 231ms | tok/sec: 284,170 | mfu: 22.5% | epoch: 1 | remaining: 161s    
step 00615 (46.4%) | loss: 3.583690 | lrm: 1.00 | dt: 231ms | tok/sec: 284,114 | mfu: 22.5% | epoch: 1 | remaining: 161s    
step 00616 (46.5%) | loss: 3.585709 | lrm: 1.00 | dt: 231ms | tok/sec: 284,156 | mfu: 22.5% | epoch: 1 | remaining: 160s    
step 00617 (46.6%) | loss: 3.579943 | lrm: 1.00 | dt: 231ms | tok/sec: 284,153 | mfu: 22.5% | epoch: 1 | remaining: 160s    
step 00618 (46.6%) | loss: 3.585716 | lrm: 1.00 | dt: 230ms | tok/sec: 284,341 | mfu: 22.5% | epoch: 1 | remaining: 160s    
step 00619 (46.7%) | loss: 3.591392 | lrm: 1.00 | dt: 230ms | tok/sec: 284,528 | mfu: 22.5% | epoch: 1 | remaining: 160s    
step 00620 (46.8%) | loss: 3.593844 | lrm: 1.00 | dt: 231ms | tok/sec: 284,163 | mfu: 22.5% | epoch: 1 | remaining: 159s    
step 00621 (46.9%) | loss: 3.598081 | lrm: 1.00 | dt: 231ms | tok/sec: 284,291 | mfu: 22.5% | epoch: 1 | remaining: 159s    
step 00622 (46.9%) | loss: 3.597848 | lrm: 1.00 | dt: 230ms | tok/sec: 284,340 | mfu: 22.5% | epoch: 1 | remaining: 159s    
step 00623 (47.0%) | loss: 3.602328 | lrm: 1.00 | dt: 230ms | tok/sec: 284,438 | mfu: 22.5% | epoch: 1 | remaining: 159s    
step 00624 (47.1%) | loss: 3.598125 | lrm: 1.00 | dt: 231ms | tok/sec: 284,102 | mfu: 22.5% | epoch: 1 | remaining: 158s    
step 00625 (47.2%) | loss: 3.599113 | lrm: 1.00 | dt: 230ms | tok/sec: 284,330 | mfu: 22.5% | epoch: 1 | remaining: 158s    
step 00626 (47.2%) | loss: 3.612525 | lrm: 1.00 | dt: 231ms | tok/sec: 284,319 | mfu: 22.5% | epoch: 1 | remaining: 158s    
step 00627 (47.3%) | loss: 3.609982 | lrm: 1.00 | dt: 230ms | tok/sec: 284,361 | mfu: 22.5% | epoch: 1 | remaining: 158s    
step 00628 (47.4%) | loss: 3.598256 | lrm: 1.00 | dt: 231ms | tok/sec: 284,152 | mfu: 22.5% | epoch: 1 | remaining: 158s    
step 00629 (47.5%) | loss: 3.595999 | lrm: 1.00 | dt: 230ms | tok/sec: 284,372 | mfu: 22.5% | epoch: 1 | remaining: 157s    
step 00630 (47.6%) | loss: 3.592999 | lrm: 1.00 | dt: 231ms | tok/sec: 284,230 | mfu: 22.5% | epoch: 1 | remaining: 157s    
step 00631 (47.6%) | loss: 3.580487 | lrm: 1.00 | dt: 230ms | tok/sec: 284,323 | mfu: 22.5% | epoch: 1 | remaining: 157s    
step 00632 (47.7%) | loss: 3.572391 | lrm: 1.00 | dt: 231ms | tok/sec: 284,177 | mfu: 22.5% | epoch: 1 | remaining: 157s    
step 00633 (47.8%) | loss: 3.569650 | lrm: 1.00 | dt: 230ms | tok/sec: 284,549 | mfu: 22.5% | epoch: 1 | remaining: 156s    
step 00634 (47.9%) | loss: 3.571360 | lrm: 1.00 | dt: 231ms | tok/sec: 284,164 | mfu: 22.5% | epoch: 1 | remaining: 156s    
step 00635 (47.9%) | loss: 3.568906 | lrm: 1.00 | dt: 230ms | tok/sec: 284,323 | mfu: 22.5% | epoch: 1 | remaining: 156s    
step 00636 (48.0%) | loss: 3.565686 | lrm: 1.00 | dt: 230ms | tok/sec: 284,409 | mfu: 22.5% | epoch: 1 | remaining: 156s    
step 00637 (48.1%) | loss: 3.556393 | lrm: 1.00 | dt: 230ms | tok/sec: 284,441 | mfu: 22.5% | epoch: 1 | remaining: 155s    
step 00638 (48.2%) | loss: 3.554342 | lrm: 1.00 | dt: 230ms | tok/sec: 284,370 | mfu: 22.5% | epoch: 1 | remaining: 155s    
step 00639 (48.2%) | loss: 3.567234 | lrm: 1.00 | dt: 230ms | tok/sec: 284,365 | mfu: 22.5% | epoch: 1 | remaining: 155s    
step 00640 (48.3%) | loss: 3.566312 | lrm: 1.00 | dt: 230ms | tok/sec: 284,432 | mfu: 22.5% | epoch: 1 | remaining: 155s    
step 00641 (48.4%) | loss: 3.566195 | lrm: 1.00 | dt: 231ms | tok/sec: 284,172 | mfu: 22.5% | epoch: 1 | remaining: 155s    
step 00642 (48.5%) | loss: 3.569342 | lrm: 1.00 | dt: 231ms | tok/sec: 284,279 | mfu: 22.5% | epoch: 1 | remaining: 154s    
step 00643 (48.6%) | loss: 3.564511 | lrm: 1.00 | dt: 231ms | tok/sec: 284,234 | mfu: 22.5% | epoch: 1 | remaining: 154s    
step 00644 (48.6%) | loss: 3.557385 | lrm: 1.00 | dt: 231ms | tok/sec: 284,271 | mfu: 22.5% | epoch: 1 | remaining: 154s    
step 00645 (48.7%) | loss: 3.559765 | lrm: 1.00 | dt: 231ms | tok/sec: 284,240 | mfu: 22.5% | epoch: 1 | remaining: 154s    
step 00646 (48.8%) | loss: 3.560308 | lrm: 1.00 | dt: 231ms | tok/sec: 284,192 | mfu: 22.5% | epoch: 1 | remaining: 153s    
step 00647 (48.9%) | loss: 3.561592 | lrm: 1.00 | dt: 231ms | tok/sec: 284,177 | mfu: 22.5% | epoch: 1 | remaining: 153s    
step 00648 (48.9%) | loss: 3.562681 | lrm: 1.00 | dt: 231ms | tok/sec: 284,313 | mfu: 22.5% | epoch: 1 | remaining: 153s    
step 00649 (49.0%) | loss: 3.570266 | lrm: 1.00 | dt: 231ms | tok/sec: 284,177 | mfu: 22.5% | epoch: 1 | remaining: 153s    
step 00650 (49.1%) | loss: 3.571265 | lrm: 1.00 | dt: 230ms | tok/sec: 284,524 | mfu: 22.5% | epoch: 1 | remaining: 152s    
step 00651 (49.2%) | loss: 3.560481 | lrm: 1.00 | dt: 230ms | tok/sec: 284,414 | mfu: 22.5% | epoch: 1 | remaining: 152s    
step 00652 (49.2%) | loss: 3.560765 | lrm: 1.00 | dt: 230ms | tok/sec: 284,370 | mfu: 22.5% | epoch: 1 | remaining: 152s    
step 00653 (49.3%) | loss: 3.564224 | lrm: 1.00 | dt: 231ms | tok/sec: 284,295 | mfu: 22.5% | epoch: 1 | remaining: 152s    
step 00654 (49.4%) | loss: 3.558846 | lrm: 1.00 | dt: 231ms | tok/sec: 284,201 | mfu: 22.5% | epoch: 1 | remaining: 152s    
step 00655 (49.5%) | loss: 3.551332 | lrm: 1.00 | dt: 230ms | tok/sec: 284,518 | mfu: 22.5% | epoch: 1 | remaining: 151s    
step 00656 (49.6%) | loss: 3.550871 | lrm: 1.00 | dt: 231ms | tok/sec: 284,220 | mfu: 22.5% | epoch: 1 | remaining: 151s    
step 00657 (49.6%) | loss: 3.553694 | lrm: 1.00 | dt: 231ms | tok/sec: 284,146 | mfu: 22.5% | epoch: 1 | remaining: 151s    
step 00658 (49.7%) | loss: 3.560940 | lrm: 1.00 | dt: 230ms | tok/sec: 284,534 | mfu: 22.5% | epoch: 1 | remaining: 151s    
step 00659 (49.8%) | loss: 3.562368 | lrm: 1.00 | dt: 230ms | tok/sec: 284,336 | mfu: 22.5% | epoch: 1 | remaining: 150s    
step 00660 (49.9%) | loss: 3.564544 | lrm: 1.00 | dt: 231ms | tok/sec: 284,110 | mfu: 22.5% | epoch: 1 | remaining: 150s    
step 00661 (49.9%) | loss: 3.567039 | lrm: 1.00 | dt: 230ms | tok/sec: 284,358 | mfu: 22.5% | epoch: 1 | remaining: 150s    
step 00662 (50.0%) | loss: 3.561699 | lrm: 1.00 | dt: 230ms | tok/sec: 284,338 | mfu: 22.5% | epoch: 1 | remaining: 150s    
step 00663 (50.1%) | loss: 3.556111 | lrm: 1.00 | dt: 231ms | tok/sec: 284,081 | mfu: 22.5% | epoch: 1 | remaining: 149s    
step 00664 (50.2%) | loss: 3.563052 | lrm: 1.00 | dt: 230ms | tok/sec: 284,412 | mfu: 22.5% | epoch: 1 | remaining: 149s    
step 00665 (50.2%) | loss: 3.566765 | lrm: 1.00 | dt: 231ms | tok/sec: 283,964 | mfu: 22.4% | epoch: 1 | remaining: 149s    
step 00666 (50.3%) | loss: 3.570695 | lrm: 0.99 | dt: 231ms | tok/sec: 284,168 | mfu: 22.5% | epoch: 1 | remaining: 149s    
step 00667 (50.4%) | loss: 3.563827 | lrm: 0.99 | dt: 231ms | tok/sec: 284,165 | mfu: 22.5% | epoch: 1 | remaining: 149s    
step 00668 (50.5%) | loss: 3.566222 | lrm: 0.99 | dt: 231ms | tok/sec: 284,269 | mfu: 22.5% | epoch: 1 | remaining: 148s    
step 00669 (50.6%) | loss: 3.564515 | lrm: 0.99 | dt: 231ms | tok/sec: 284,218 | mfu: 22.5% | epoch: 1 | remaining: 148s    
step 00670 (50.6%) | loss: 3.552507 | lrm: 0.99 | dt: 231ms | tok/sec: 284,202 | mfu: 22.5% | epoch: 1 | remaining: 148s    
step 00671 (50.7%) | loss: 3.557674 | lrm: 0.99 | dt: 231ms | tok/sec: 284,110 | mfu: 22.5% | epoch: 1 | remaining: 148s    
step 00672 (50.8%) | loss: 3.558944 | lrm: 0.98 | dt: 231ms | tok/sec: 284,216 | mfu: 22.5% | epoch: 1 | remaining: 147s    
step 00673 (50.9%) | loss: 3.550773 | lrm: 0.98 | dt: 231ms | tok/sec: 283,972 | mfu: 22.4% | epoch: 1 | remaining: 147s    
step 00674 (50.9%) | loss: 3.546330 | lrm: 0.98 | dt: 230ms | tok/sec: 284,328 | mfu: 22.5% | epoch: 1 | remaining: 147s    
step 00675 (51.0%) | loss: 3.550622 | lrm: 0.98 | dt: 231ms | tok/sec: 284,105 | mfu: 22.5% | epoch: 1 | remaining: 147s    
step 00676 (51.1%) | loss: 3.554725 | lrm: 0.98 | dt: 230ms | tok/sec: 284,370 | mfu: 22.5% | epoch: 1 | remaining: 146s    
step 00677 (51.2%) | loss: 3.557672 | lrm: 0.98 | dt: 231ms | tok/sec: 284,249 | mfu: 22.5% | epoch: 1 | remaining: 146s    
step 00678 (51.2%) | loss: 3.550402 | lrm: 0.98 | dt: 231ms | tok/sec: 284,162 | mfu: 22.5% | epoch: 1 | remaining: 146s    
step 00679 (51.3%) | loss: 3.550204 | lrm: 0.97 | dt: 231ms | tok/sec: 284,190 | mfu: 22.5% | epoch: 1 | remaining: 146s    
step 00680 (51.4%) | loss: 3.545110 | lrm: 0.97 | dt: 231ms | tok/sec: 284,239 | mfu: 22.5% | epoch: 1 | remaining: 146s    
step 00681 (51.5%) | loss: 3.543166 | lrm: 0.97 | dt: 231ms | tok/sec: 284,155 | mfu: 22.5% | epoch: 1 | remaining: 145s    
step 00682 (51.6%) | loss: 3.537797 | lrm: 0.97 | dt: 230ms | tok/sec: 284,337 | mfu: 22.5% | epoch: 1 | remaining: 145s    
step 00683 (51.6%) | loss: 3.538344 | lrm: 0.97 | dt: 230ms | tok/sec: 284,377 | mfu: 22.5% | epoch: 1 | remaining: 145s    
step 00684 (51.7%) | loss: 3.542498 | lrm: 0.97 | dt: 231ms | tok/sec: 284,256 | mfu: 22.5% | epoch: 1 | remaining: 145s    
step 00685 (51.8%) | loss: 3.550734 | lrm: 0.96 | dt: 231ms | tok/sec: 284,271 | mfu: 22.5% | epoch: 1 | remaining: 144s    
step 00686 (51.9%) | loss: 3.551612 | lrm: 0.96 | dt: 230ms | tok/sec: 284,324 | mfu: 22.5% | epoch: 1 | remaining: 144s    
step 00687 (51.9%) | loss: 3.561175 | lrm: 0.96 | dt: 230ms | tok/sec: 284,490 | mfu: 22.5% | epoch: 1 | remaining: 144s    
step 00688 (52.0%) | loss: 3.559403 | lrm: 0.96 | dt: 230ms | tok/sec: 284,328 | mfu: 22.5% | epoch: 1 | remaining: 144s    
step 00689 (52.1%) | loss: 3.571448 | lrm: 0.96 | dt: 231ms | tok/sec: 284,013 | mfu: 22.4% | epoch: 1 | remaining: 144s    
step 00690 (52.2%) | loss: 3.573805 | lrm: 0.96 | dt: 230ms | tok/sec: 284,375 | mfu: 22.5% | epoch: 1 | remaining: 143s    
step 00691 (52.2%) | loss: 3.563352 | lrm: 0.96 | dt: 230ms | tok/sec: 284,449 | mfu: 22.5% | epoch: 1 | remaining: 143s    
step 00692 (52.3%) | loss: 3.542989 | lrm: 0.95 | dt: 231ms | tok/sec: 284,183 | mfu: 22.5% | epoch: 1 | remaining: 143s    
step 00693 (52.4%) | loss: 3.550138 | lrm: 0.95 | dt: 230ms | tok/sec: 284,455 | mfu: 22.5% | epoch: 1 | remaining: 143s    
step 00694 (52.5%) | loss: 3.563209 | lrm: 0.95 | dt: 231ms | tok/sec: 284,294 | mfu: 22.5% | epoch: 1 | remaining: 142s    
step 00695 (52.6%) | loss: 3.561062 | lrm: 0.95 | dt: 231ms | tok/sec: 284,106 | mfu: 22.5% | epoch: 1 | remaining: 142s    
step 00696 (52.6%) | loss: 3.562926 | lrm: 0.95 | dt: 231ms | tok/sec: 284,119 | mfu: 22.5% | epoch: 1 | remaining: 142s    
step 00697 (52.7%) | loss: 3.562175 | lrm: 0.95 | dt: 230ms | tok/sec: 284,367 | mfu: 22.5% | epoch: 1 | remaining: 142s    
step 00698 (52.8%) | loss: 3.551777 | lrm: 0.94 | dt: 230ms | tok/sec: 284,379 | mfu: 22.5% | epoch: 1 | remaining: 141s    
step 00699 (52.9%) | loss: 3.550789 | lrm: 0.94 | dt: 231ms | tok/sec: 284,225 | mfu: 22.5% | epoch: 1 | remaining: 141s    
step 00700 (52.9%) | loss: 3.554026 | lrm: 0.94 | dt: 230ms | tok/sec: 284,476 | mfu: 22.5% | epoch: 1 | remaining: 141s    
step 00701 (53.0%) | loss: 3.546689 | lrm: 0.94 | dt: 230ms | tok/sec: 284,346 | mfu: 22.5% | epoch: 1 | remaining: 141s    
step 00702 (53.1%) | loss: 3.544714 | lrm: 0.94 | dt: 230ms | tok/sec: 284,349 | mfu: 22.5% | epoch: 1 | remaining: 141s    
step 00703 (53.2%) | loss: 3.544322 | lrm: 0.94 | dt: 231ms | tok/sec: 283,974 | mfu: 22.4% | epoch: 1 | remaining: 140s    
step 00704 (53.2%) | loss: 3.549728 | lrm: 0.94 | dt: 231ms | tok/sec: 284,281 | mfu: 22.5% | epoch: 1 | remaining: 140s    
step 00705 (53.3%) | loss: 3.550573 | lrm: 0.93 | dt: 231ms | tok/sec: 284,122 | mfu: 22.5% | epoch: 1 | remaining: 140s    
step 00706 (53.4%) | loss: 3.549291 | lrm: 0.93 | dt: 230ms | tok/sec: 284,323 | mfu: 22.5% | epoch: 1 | remaining: 140s    
step 00707 (53.5%) | loss: 3.548698 | lrm: 0.93 | dt: 231ms | tok/sec: 284,138 | mfu: 22.5% | epoch: 1 | remaining: 139s    
step 00708 (53.5%) | loss: 3.533790 | lrm: 0.93 | dt: 231ms | tok/sec: 284,156 | mfu: 22.5% | epoch: 1 | remaining: 139s    
step 00709 (53.6%) | loss: 3.534668 | lrm: 0.93 | dt: 230ms | tok/sec: 284,402 | mfu: 22.5% | epoch: 1 | remaining: 139s    
step 00710 (53.7%) | loss: 3.535183 | lrm: 0.93 | dt: 230ms | tok/sec: 284,536 | mfu: 22.5% | epoch: 1 | remaining: 139s    
step 00711 (53.8%) | loss: 3.530586 | lrm: 0.92 | dt: 231ms | tok/sec: 284,297 | mfu: 22.5% | epoch: 1 | remaining: 138s    
