Track: smiles
Vocab size: 37
Model config: {'sequence_len': 256, 'vocab_size': 37, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 11,840
  value_embeds            : 35,520
  lm_head                 : 11,840
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 8,661,292
Estimated FLOPs per token: 5.561568e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 3.611664 | lrm: 1.00 | dt: 37609ms | tok/sec: 1,742 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 3.267595 | lrm: 1.00 | dt: 125ms | tok/sec: 522,276 | mfu: 23.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 2.821056 | lrm: 1.00 | dt: 13386ms | tok/sec: 4,895 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 2.553164 | lrm: 1.00 | dt: 142ms | tok/sec: 462,006 | mfu: 20.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 2.377369 | lrm: 1.00 | dt: 125ms | tok/sec: 525,345 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 2.256912 | lrm: 1.00 | dt: 125ms | tok/sec: 524,986 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 2.162355 | lrm: 1.00 | dt: 125ms | tok/sec: 525,634 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 2.089963 | lrm: 1.00 | dt: 125ms | tok/sec: 524,976 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 2.037831 | lrm: 1.00 | dt: 125ms | tok/sec: 524,988 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 1.995444 | lrm: 1.00 | dt: 125ms | tok/sec: 525,353 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 1.950530 | lrm: 1.00 | dt: 125ms | tok/sec: 525,806 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 1.908750 | lrm: 1.00 | dt: 125ms | tok/sec: 525,611 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 1.873590 | lrm: 1.00 | dt: 125ms | tok/sec: 525,793 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 1.838365 | lrm: 1.00 | dt: 125ms | tok/sec: 525,656 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 1.805083 | lrm: 1.00 | dt: 125ms | tok/sec: 525,497 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00015 (0.2%) | loss: 1.771864 | lrm: 1.00 | dt: 125ms | tok/sec: 525,179 | mfu: 23.4% | epoch: 1 | remaining: 299s    
step 00154 (5.9%) | loss: 0.568957 | lrm: 1.00 | dt: 125ms | tok/sec: 525,915 | mfu: 23.4% | epoch: 1 | remaining: 282s    
step 00155 (6.0%) | loss: 0.567146 | lrm: 1.00 | dt: 125ms | tok/sec: 525,382 | mfu: 23.4% | epoch: 1 | remaining: 282s    
step 00156 (6.0%) | loss: 0.566489 | lrm: 1.00 | dt: 125ms | tok/sec: 525,922 | mfu: 23.4% | epoch: 1 | remaining: 282s    
step 00157 (6.1%) | loss: 0.565830 | lrm: 1.00 | dt: 125ms | tok/sec: 525,575 | mfu: 23.4% | epoch: 1 | remaining: 282s    
step 00158 (6.1%) | loss: 0.564319 | lrm: 1.00 | dt: 125ms | tok/sec: 525,207 | mfu: 23.4% | epoch: 1 | remaining: 282s    
step 00159 (6.2%) | loss: 0.566054 | lrm: 1.00 | dt: 125ms | tok/sec: 525,261 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00160 (6.2%) | loss: 0.566481 | lrm: 1.00 | dt: 125ms | tok/sec: 525,214 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00161 (6.2%) | loss: 0.564645 | lrm: 1.00 | dt: 125ms | tok/sec: 525,866 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00162 (6.3%) | loss: 0.562079 | lrm: 1.00 | dt: 125ms | tok/sec: 525,171 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00163 (6.3%) | loss: 0.559765 | lrm: 1.00 | dt: 125ms | tok/sec: 524,943 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00164 (6.4%) | loss: 0.557632 | lrm: 1.00 | dt: 125ms | tok/sec: 525,853 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00165 (6.4%) | loss: 0.557897 | lrm: 1.00 | dt: 125ms | tok/sec: 525,642 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00166 (6.4%) | loss: 0.553193 | lrm: 1.00 | dt: 125ms | tok/sec: 525,692 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00167 (6.5%) | loss: 0.551235 | lrm: 1.00 | dt: 125ms | tok/sec: 525,455 | mfu: 23.4% | epoch: 1 | remaining: 280s    
step 00168 (6.5%) | loss: 0.548500 | lrm: 1.00 | dt: 125ms | tok/sec: 524,934 | mfu: 23.4% | epoch: 1 | remaining: 280s    
step 00169 (6.6%) | loss: 0.544304 | lrm: 1.00 | dt: 125ms | tok/sec: 525,134 | mfu: 23.4% | epoch: 1 | remaining: 280s    
step 00170 (6.6%) | loss: 0.539051 | lrm: 1.00 | dt: 125ms | tok/sec: 525,379 | mfu: 23.4% | epoch: 1 | remaining: 280s    
step 00171 (6.7%) | loss: 0.538311 | lrm: 1.00 | dt: 125ms | tok/sec: 525,149 | mfu: 23.4% | epoch: 1 | remaining: 280s    
step 00172 (6.7%) | loss: 0.534848 | lrm: 1.00 | dt: 125ms | tok/sec: 524,713 | mfu: 23.3% | epoch: 1 | remaining: 280s    
step 00173 (6.7%) | loss: 0.534537 | lrm: 1.00 | dt: 125ms | tok/sec: 525,302 | mfu: 23.4% | epoch: 1 | remaining: 280s    
step 00174 (6.8%) | loss: 0.530780 | lrm: 1.00 | dt: 125ms | tok/sec: 525,402 | mfu: 23.4% | epoch: 1 | remaining: 280s    
step 00175 (6.8%) | loss: 0.529224 | lrm: 1.00 | dt: 125ms | tok/sec: 524,295 | mfu: 23.3% | epoch: 1 | remaining: 279s    
step 00176 (6.9%) | loss: 0.527748 | lrm: 1.00 | dt: 125ms | tok/sec: 524,785 | mfu: 23.3% | epoch: 1 | remaining: 279s    
step 00177 (6.9%) | loss: 0.525433 | lrm: 1.00 | dt: 125ms | tok/sec: 525,698 | mfu: 23.4% | epoch: 1 | remaining: 279s    
step 00178 (6.9%) | loss: 0.525520 | lrm: 1.00 | dt: 125ms | tok/sec: 525,647 | mfu: 23.4% | epoch: 1 | remaining: 279s    
step 00179 (7.0%) | loss: 0.523432 | lrm: 1.00 | dt: 125ms | tok/sec: 525,672 | mfu: 23.4% | epoch: 1 | remaining: 279s    
step 00180 (7.0%) | loss: 0.523321 | lrm: 1.00 | dt: 125ms | tok/sec: 525,946 | mfu: 23.4% | epoch: 1 | remaining: 279s    
step 00181 (7.1%) | loss: 0.524632 | lrm: 1.00 | dt: 125ms | tok/sec: 525,816 | mfu: 23.4% | epoch: 1 | remaining: 279s    
step 00182 (7.1%) | loss: 0.527842 | lrm: 1.00 | dt: 125ms | tok/sec: 525,879 | mfu: 23.4% | epoch: 1 | remaining: 279s    
step 00183 (7.2%) | loss: 0.529089 | lrm: 1.00 | dt: 125ms | tok/sec: 525,531 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00184 (7.2%) | loss: 0.524526 | lrm: 1.00 | dt: 125ms | tok/sec: 525,161 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00185 (7.2%) | loss: 0.522089 | lrm: 1.00 | dt: 125ms | tok/sec: 525,625 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00186 (7.3%) | loss: 0.519343 | lrm: 1.00 | dt: 125ms | tok/sec: 525,928 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00187 (7.3%) | loss: 0.516589 | lrm: 1.00 | dt: 125ms | tok/sec: 525,588 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00188 (7.4%) | loss: 0.515149 | lrm: 1.00 | dt: 125ms | tok/sec: 525,358 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00189 (7.4%) | loss: 0.514493 | lrm: 1.00 | dt: 125ms | tok/sec: 525,503 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00190 (7.4%) | loss: 0.516640 | lrm: 1.00 | dt: 125ms | tok/sec: 525,673 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00191 (7.5%) | loss: 0.514371 | lrm: 1.00 | dt: 125ms | tok/sec: 525,620 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00192 (7.5%) | loss: 0.513458 | lrm: 1.00 | dt: 125ms | tok/sec: 525,375 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00193 (7.6%) | loss: 0.514832 | lrm: 1.00 | dt: 125ms | tok/sec: 525,735 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00194 (7.6%) | loss: 0.514392 | lrm: 1.00 | dt: 125ms | tok/sec: 525,648 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00195 (7.7%) | loss: 0.513520 | lrm: 1.00 | dt: 125ms | tok/sec: 525,275 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00196 (7.7%) | loss: 0.513226 | lrm: 1.00 | dt: 125ms | tok/sec: 525,648 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00197 (7.7%) | loss: 0.512680 | lrm: 1.00 | dt: 125ms | tok/sec: 525,701 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00198 (7.8%) | loss: 0.514536 | lrm: 1.00 | dt: 125ms | tok/sec: 525,663 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00199 (7.8%) | loss: 0.514693 | lrm: 1.00 | dt: 125ms | tok/sec: 525,005 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00200 (7.9%) | loss: 0.509737 | lrm: 1.00 | dt: 125ms | tok/sec: 524,429 | mfu: 23.3% | epoch: 1 | remaining: 276s    
step 00201 (7.9%) | loss: 0.507464 | lrm: 1.00 | dt: 125ms | tok/sec: 525,664 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00202 (7.9%) | loss: 0.507287 | lrm: 1.00 | dt: 125ms | tok/sec: 525,598 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00203 (8.0%) | loss: 0.506431 | lrm: 1.00 | dt: 125ms | tok/sec: 525,493 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00204 (8.0%) | loss: 0.505713 | lrm: 1.00 | dt: 125ms | tok/sec: 525,441 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00205 (8.1%) | loss: 0.503601 | lrm: 1.00 | dt: 125ms | tok/sec: 525,688 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00206 (8.1%) | loss: 0.501157 | lrm: 1.00 | dt: 125ms | tok/sec: 525,666 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00207 (8.2%) | loss: 0.499887 | lrm: 1.00 | dt: 125ms | tok/sec: 525,213 | mfu: 23.4% | epoch: 1 | remaining: 275s    
step 00208 (8.2%) | loss: 0.498557 | lrm: 1.00 | dt: 125ms | tok/sec: 524,868 | mfu: 23.4% | epoch: 1 | remaining: 275s    
step 00209 (8.2%) | loss: 0.497828 | lrm: 1.00 | dt: 125ms | tok/sec: 525,424 | mfu: 23.4% | epoch: 1 | remaining: 275s    
step 00210 (8.3%) | loss: 0.496682 | lrm: 1.00 | dt: 125ms | tok/sec: 525,003 | mfu: 23.4% | epoch: 1 | remaining: 275s    
step 00211 (8.3%) | loss: 0.497559 | lrm: 1.00 | dt: 125ms | tok/sec: 524,709 | mfu: 23.3% | epoch: 1 | remaining: 275s    
step 00212 (8.4%) | loss: 0.499521 | lrm: 1.00 | dt: 125ms | tok/sec: 525,053 | mfu: 23.4% | epoch: 1 | remaining: 275s    
step 00213 (8.4%) | loss: 0.500370 | lrm: 1.00 | dt: 125ms | tok/sec: 525,467 | mfu: 23.4% | epoch: 1 | remaining: 275s    
step 00214 (8.4%) | loss: 0.499343 | lrm: 1.00 | dt: 125ms | tok/sec: 525,303 | mfu: 23.4% | epoch: 1 | remaining: 275s    
step 00215 (8.5%) | loss: 0.498265 | lrm: 1.00 | dt: 125ms | tok/sec: 524,267 | mfu: 23.3% | epoch: 1 | remaining: 274s    
step 00216 (8.5%) | loss: 0.497320 | lrm: 1.00 | dt: 125ms | tok/sec: 524,798 | mfu: 23.3% | epoch: 1 | remaining: 274s    
step 00217 (8.6%) | loss: 0.495037 | lrm: 1.00 | dt: 125ms | tok/sec: 525,406 | mfu: 23.4% | epoch: 1 | remaining: 274s    
step 00218 (8.6%) | loss: 0.491712 | lrm: 1.00 | dt: 125ms | tok/sec: 524,222 | mfu: 23.3% | epoch: 1 | remaining: 274s    
step 00219 (8.7%) | loss: 0.492500 | lrm: 1.00 | dt: 125ms | tok/sec: 525,772 | mfu: 23.4% | epoch: 1 | remaining: 274s    
step 00220 (8.7%) | loss: 0.493002 | lrm: 1.00 | dt: 125ms | tok/sec: 525,673 | mfu: 23.4% | epoch: 1 | remaining: 274s    
step 00221 (8.7%) | loss: 0.493344 | lrm: 1.00 | dt: 125ms | tok/sec: 525,631 | mfu: 23.4% | epoch: 1 | remaining: 274s    
step 00222 (8.8%) | loss: 0.491961 | lrm: 1.00 | dt: 125ms | tok/sec: 525,423 | mfu: 23.4% | epoch: 1 | remaining: 274s    
step 00223 (8.8%) | loss: 0.489047 | lrm: 1.00 | dt: 125ms | tok/sec: 525,314 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00224 (8.9%) | loss: 0.487270 | lrm: 1.00 | dt: 125ms | tok/sec: 524,541 | mfu: 23.3% | epoch: 1 | remaining: 273s    
step 00225 (8.9%) | loss: 0.486737 | lrm: 1.00 | dt: 125ms | tok/sec: 525,517 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00226 (8.9%) | loss: 0.485270 | lrm: 1.00 | dt: 125ms | tok/sec: 525,635 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00227 (9.0%) | loss: 0.484939 | lrm: 1.00 | dt: 125ms | tok/sec: 525,792 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00228 (9.0%) | loss: 0.481221 | lrm: 1.00 | dt: 125ms | tok/sec: 525,466 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00229 (9.1%) | loss: 0.481122 | lrm: 1.00 | dt: 125ms | tok/sec: 525,410 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00230 (9.1%) | loss: 0.479252 | lrm: 1.00 | dt: 125ms | tok/sec: 525,722 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00231 (9.1%) | loss: 0.479533 | lrm: 1.00 | dt: 125ms | tok/sec: 525,555 | mfu: 23.4% | epoch: 1 | remaining: 272s    
step 00232 (9.2%) | loss: 0.476454 | lrm: 1.00 | dt: 125ms | tok/sec: 524,727 | mfu: 23.3% | epoch: 1 | remaining: 272s    
step 00233 (9.2%) | loss: 0.474760 | lrm: 1.00 | dt: 125ms | tok/sec: 525,693 | mfu: 23.4% | epoch: 1 | remaining: 272s    
step 00234 (9.3%) | loss: 0.476303 | lrm: 1.00 | dt: 125ms | tok/sec: 525,702 | mfu: 23.4% | epoch: 1 | remaining: 272s    
step 00235 (9.3%) | loss: 0.477785 | lrm: 1.00 | dt: 125ms | tok/sec: 525,761 | mfu: 23.4% | epoch: 1 | remaining: 272s    
step 00236 (9.4%) | loss: 0.482072 | lrm: 1.00 | dt: 125ms | tok/sec: 525,609 | mfu: 23.4% | epoch: 1 | remaining: 272s    
step 00237 (9.4%) | loss: 0.483238 | lrm: 1.00 | dt: 125ms | tok/sec: 525,508 | mfu: 23.4% | epoch: 1 | remaining: 272s    
step 00238 (9.4%) | loss: 0.481785 | lrm: 1.00 | dt: 125ms | tok/sec: 525,958 | mfu: 23.4% | epoch: 1 | remaining: 272s    
step 00239 (9.5%) | loss: 0.481474 | lrm: 1.00 | dt: 125ms | tok/sec: 525,487 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00240 (9.5%) | loss: 0.481084 | lrm: 1.00 | dt: 125ms | tok/sec: 524,931 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00241 (9.6%) | loss: 0.479548 | lrm: 1.00 | dt: 125ms | tok/sec: 525,529 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00242 (9.6%) | loss: 0.477833 | lrm: 1.00 | dt: 125ms | tok/sec: 525,661 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00243 (9.6%) | loss: 0.477167 | lrm: 1.00 | dt: 125ms | tok/sec: 525,654 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00244 (9.7%) | loss: 0.477300 | lrm: 1.00 | dt: 125ms | tok/sec: 525,406 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00245 (9.7%) | loss: 0.477271 | lrm: 1.00 | dt: 125ms | tok/sec: 525,581 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00246 (9.8%) | loss: 0.477801 | lrm: 1.00 | dt: 125ms | tok/sec: 525,406 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00247 (9.8%) | loss: 0.480027 | lrm: 1.00 | dt: 125ms | tok/sec: 525,353 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00248 (9.9%) | loss: 0.479146 | lrm: 1.00 | dt: 125ms | tok/sec: 525,082 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00249 (9.9%) | loss: 0.477116 | lrm: 1.00 | dt: 125ms | tok/sec: 524,953 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00250 (9.9%) | loss: 0.475856 | lrm: 1.00 | dt: 125ms | tok/sec: 525,193 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00251 (10.0%) | loss: 0.474332 | lrm: 1.00 | dt: 125ms | tok/sec: 525,032 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00252 (10.0%) | loss: 0.475187 | lrm: 1.00 | dt: 125ms | tok/sec: 525,422 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00253 (10.1%) | loss: 0.472091 | lrm: 1.00 | dt: 125ms | tok/sec: 525,614 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00254 (10.1%) | loss: 0.471614 | lrm: 1.00 | dt: 125ms | tok/sec: 526,010 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00255 (10.1%) | loss: 0.470087 | lrm: 1.00 | dt: 125ms | tok/sec: 525,671 | mfu: 23.4% | epoch: 1 | remaining: 269s    
step 00256 (10.2%) | loss: 0.469683 | lrm: 1.00 | dt: 125ms | tok/sec: 525,589 | mfu: 23.4% | epoch: 1 | remaining: 269s    
step 00257 (10.2%) | loss: 0.469224 | lrm: 1.00 | dt: 125ms | tok/sec: 525,073 | mfu: 23.4% | epoch: 1 | remaining: 269s    
step 00258 (10.3%) | loss: 0.472841 | lrm: 1.00 | dt: 125ms | tok/sec: 524,320 | mfu: 23.3% | epoch: 1 | remaining: 269s    
step 00259 (10.3%) | loss: 0.472406 | lrm: 1.00 | dt: 125ms | tok/sec: 525,907 | mfu: 23.4% | epoch: 1 | remaining: 269s    
step 00260 (10.4%) | loss: 0.471769 | lrm: 1.00 | dt: 125ms | tok/sec: 525,426 | mfu: 23.4% | epoch: 1 | remaining: 269s    
step 00261 (10.4%) | loss: 0.470802 | lrm: 1.00 | dt: 125ms | tok/sec: 524,743 | mfu: 23.3% | epoch: 1 | remaining: 269s    
step 00262 (10.4%) | loss: 0.467819 | lrm: 1.00 | dt: 125ms | tok/sec: 525,735 | mfu: 23.4% | epoch: 1 | remaining: 269s    
step 00263 (10.5%) | loss: 0.467059 | lrm: 1.00 | dt: 125ms | tok/sec: 525,362 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00264 (10.5%) | loss: 0.468024 | lrm: 1.00 | dt: 125ms | tok/sec: 525,662 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00265 (10.6%) | loss: 0.467898 | lrm: 1.00 | dt: 125ms | tok/sec: 525,855 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00266 (10.6%) | loss: 0.466255 | lrm: 1.00 | dt: 125ms | tok/sec: 525,822 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00267 (10.6%) | loss: 0.464675 | lrm: 1.00 | dt: 125ms | tok/sec: 525,529 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00268 (10.7%) | loss: 0.462061 | lrm: 1.00 | dt: 125ms | tok/sec: 525,709 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00269 (10.7%) | loss: 0.460428 | lrm: 1.00 | dt: 125ms | tok/sec: 525,808 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00270 (10.8%) | loss: 0.461724 | lrm: 1.00 | dt: 125ms | tok/sec: 525,732 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00271 (10.8%) | loss: 0.460757 | lrm: 1.00 | dt: 125ms | tok/sec: 525,493 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00272 (10.9%) | loss: 0.459168 | lrm: 1.00 | dt: 125ms | tok/sec: 525,734 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00273 (10.9%) | loss: 0.461201 | lrm: 1.00 | dt: 125ms | tok/sec: 525,028 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00274 (10.9%) | loss: 0.462281 | lrm: 1.00 | dt: 125ms | tok/sec: 525,471 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00275 (11.0%) | loss: 0.461317 | lrm: 1.00 | dt: 125ms | tok/sec: 525,722 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00276 (11.0%) | loss: 0.460648 | lrm: 1.00 | dt: 125ms | tok/sec: 525,463 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00277 (11.1%) | loss: 0.460808 | lrm: 1.00 | dt: 125ms | tok/sec: 525,700 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00278 (11.1%) | loss: 0.460431 | lrm: 1.00 | dt: 125ms | tok/sec: 524,980 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00279 (11.1%) | loss: 0.460437 | lrm: 1.00 | dt: 125ms | tok/sec: 525,654 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00280 (11.2%) | loss: 0.460195 | lrm: 1.00 | dt: 125ms | tok/sec: 525,623 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00281 (11.2%) | loss: 0.458696 | lrm: 1.00 | dt: 125ms | tok/sec: 525,715 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00282 (11.3%) | loss: 0.458310 | lrm: 1.00 | dt: 125ms | tok/sec: 525,757 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00283 (11.3%) | loss: 0.456643 | lrm: 1.00 | dt: 125ms | tok/sec: 525,474 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00284 (11.4%) | loss: 0.455543 | lrm: 1.00 | dt: 125ms | tok/sec: 525,993 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00285 (11.4%) | loss: 0.454899 | lrm: 1.00 | dt: 125ms | tok/sec: 525,542 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00286 (11.4%) | loss: 0.453807 | lrm: 1.00 | dt: 125ms | tok/sec: 525,794 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00287 (11.5%) | loss: 0.454627 | lrm: 1.00 | dt: 125ms | tok/sec: 525,549 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00288 (11.5%) | loss: 0.453304 | lrm: 1.00 | dt: 125ms | tok/sec: 525,816 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00289 (11.6%) | loss: 0.452545 | lrm: 1.00 | dt: 125ms | tok/sec: 525,636 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00290 (11.6%) | loss: 0.451714 | lrm: 1.00 | dt: 125ms | tok/sec: 524,949 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00291 (11.6%) | loss: 0.451319 | lrm: 1.00 | dt: 125ms | tok/sec: 524,932 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00292 (11.7%) | loss: 0.450598 | lrm: 1.00 | dt: 125ms | tok/sec: 525,693 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00293 (11.7%) | loss: 0.453983 | lrm: 1.00 | dt: 125ms | tok/sec: 525,440 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00294 (11.8%) | loss: 0.452522 | lrm: 1.00 | dt: 125ms | tok/sec: 525,591 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00295 (11.8%) | loss: 0.451872 | lrm: 1.00 | dt: 125ms | tok/sec: 525,425 | mfu: 23.4% | epoch: 1 | remaining: 264s    
step 00296 (11.9%) | loss: 0.452611 | lrm: 1.00 | dt: 125ms | tok/sec: 525,734 | mfu: 23.4% | epoch: 1 | remaining: 264s    
step 00297 (11.9%) | loss: 0.452892 | lrm: 1.00 | dt: 125ms | tok/sec: 525,353 | mfu: 23.4% | epoch: 1 | remaining: 264s    
step 00298 (11.9%) | loss: 0.452561 | lrm: 1.00 | dt: 125ms | tok/sec: 524,995 | mfu: 23.4% | epoch: 1 | remaining: 264s    
step 00299 (12.0%) | loss: 0.452134 | lrm: 1.00 | dt: 125ms | tok/sec: 525,434 | mfu: 23.4% | epoch: 1 | remaining: 264s    
step 00300 (12.0%) | loss: 0.449906 | lrm: 1.00 | dt: 125ms | tok/sec: 525,577 | mfu: 23.4% | epoch: 1 | remaining: 264s    
step 00301 (12.1%) | loss: 0.449884 | lrm: 1.00 | dt: 125ms | tok/sec: 523,947 | mfu: 23.3% | epoch: 1 | remaining: 264s    
step 00302 (12.1%) | loss: 0.451213 | lrm: 1.00 | dt: 125ms | tok/sec: 525,865 | mfu: 23.4% | epoch: 1 | remaining: 264s    
step 00303 (12.1%) | loss: 0.449333 | lrm: 1.00 | dt: 125ms | tok/sec: 525,094 | mfu: 23.4% | epoch: 1 | remaining: 263s    
step 00304 (12.2%) | loss: 0.448318 | lrm: 1.00 | dt: 125ms | tok/sec: 524,445 | mfu: 23.3% | epoch: 1 | remaining: 263s    
step 00305 (12.2%) | loss: 0.447977 | lrm: 1.00 | dt: 125ms | tok/sec: 525,516 | mfu: 23.4% | epoch: 1 | remaining: 263s    
step 00306 (12.3%) | loss: 0.449565 | lrm: 1.00 | dt: 125ms | tok/sec: 525,656 | mfu: 23.4% | epoch: 1 | remaining: 263s    
step 00307 (12.3%) | loss: 0.449594 | lrm: 1.00 | dt: 125ms | tok/sec: 525,485 | mfu: 23.4% | epoch: 1 | remaining: 263s    
step 00308 (12.4%) | loss: 0.448328 | lrm: 1.00 | dt: 125ms | tok/sec: 525,446 | mfu: 23.4% | epoch: 1 | remaining: 263s    
step 00309 (12.4%) | loss: 0.447709 | lrm: 1.00 | dt: 125ms | tok/sec: 525,587 | mfu: 23.4% | epoch: 1 | remaining: 263s    
step 00310 (12.4%) | loss: 0.447385 | lrm: 1.00 | dt: 125ms | tok/sec: 525,422 | mfu: 23.4% | epoch: 1 | remaining: 263s    
